search_string,predict_under_code,line_no,similarity,filepath
"// Add variables for access to context and variables","JMeterContext jmctx = JMeterContextService.getContext();",110,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/JSR223TestElement.java
"// reset in case was set previously","requestParams.removeParameter(ConnRoutePNames.LOCAL_ADDRESS);",685,0.90625,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
"// Allow the mimetype of the file to control the content type","if(file.getMimeType() != null && file.getMimeType().length() > 0) {",259,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java
"//$NON-NLS-1$ // Set params as a single line // $NON-NLS-1$ // and set as an array //$NON-NLS-1$ //$NON-NLS-1$","bsh.set("Parameters", params); // $NON-NLS-1$",144,0.41025641025641024,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/BeanShellTestElement.java
"// Overridden by non-TestBean implementations to return the property value instead","public String getParameters() {",256,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/BeanShellTestElement.java
"// no need to process further","break;",191,0.5581395348837209,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/components/org/apache/jmeter/extractor/HtmlExtractor.java
"// N.B. need to separate protocol from authority otherwise http://server would match https://erver // could use separate fields, but simpler to combine them","this.target = url.getProtocol()+"://"+url.getAuthority();",503,0.7818181818181819,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
"// used when postData is pure xml (eg. an xml-rpc call) or for PUT","} else if (postData.trim().startsWith("<?")",190,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/DefaultSamplerCreator.java
"// We want to retain insertion order, so LinkedHashMap is necessary","Map<Long, StatCalculatorLong> newSubList = new LinkedHashMap<Long, StatCalculatorLong>(5);",252,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/components/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java
"// Method left empty here, but allows subclasses to override","}",728,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
"// and as a string","public static final String DEFAULT_PORT_S =",113,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/ProxyControl.java
"// header[0] is not the status line... // $NON-NLS-1$","None",None,None,None
"// no need to specify the port if it is the default","}",806,0.9090909090909091,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
"// Get rid of the query and the ?","urlWithoutQuery = urlWithoutQuery.substring(0, urlWithoutQuery.length() - query.length() - 1);",415,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java
"// Get all the request headers","StringBuilder hdrs = new StringBuilder(100);",830,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
"// No, must be CSV //$NON-NLS-1$","CSVSaveService.processSamples(filename, visualizer, this);",342,0.6428571428571429,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/reporters/ResultCollector.java
"// Helper class so we can generate request data without dumping entire file contents","private static class ViewableFileBody extends FileBody {",876,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
"// parse other header lines, looking for Content-Length","final int contentLen = parseLine(reqLine);",133,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java
"// encoding does not really matter here","} else {",888,0.5365853658536586,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
"// TODO - charset?","}",92,0.46153846153846156,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/monitor/model/benchmark/ParseBenchmark.java
""/*             * Create a Header Manager to ensure that the browsers headers are             * captured and sent to the server             */"","headers = request.getHeaderManager();",216,0.7659574468085106,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/Proxy.java
"// If a content encoding is specified, we use that as the // encoding of any parameter values","Charset charset = null;",913,0.7540983606557377,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
"// Save the last valid content length one","}",136,0.7555555555555555,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java
"// Don't try to adjust the host name","}",174,0.8923076923076924,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java
"// Write the request to our own stream","MultipartEntity multiPart = new MultipartEntity(",920,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
"// SSL connection","if (getMethod().startsWith(HTTPConstants.CONNECT)) {",171,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java
"// Create the parts // Add any parameters","PropertyIterator args = sampler.getArguments().iterator();",188,0.6923076923076923,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java
"// Keep the raw post data","rawPostData = line.toByteArray();",147,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java
"// We get the posted bytes using the encoding used to create it","postedBody.append(new String(bos.toByteArray(),",960,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
"// If a table cell is being edited, we should accept the current value // and stop the editing before adding a new row.","GuiUtils.stopTableEditing(table);",456,0.7450980392156863,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/config/gui/ArgumentsPanel.java
"// $NON-NLS-1$ this is the default used by HttpClient",": contentEncoding));",962,0.7377049180327869,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
"// will be host:port for CONNECT","log.debug("parsed version:  " + version);",168,0.6206896551724138,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java
"// it must be a proxied HTTPS request // $NON-NLS-1$","None",None,None,None
"// not multipart // Check if the header manager had a content type header // This allows the user to specify his own content-type for a POST request","String contentTypeHeader = connection.getRequestProperty(HTTPConstants.HEADER_CONTENT_TYPE);",248,0.5508982035928144,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java
"//$NON-NLS-1$ (Flash Media Manifest)","};",781,0.8461538461538461,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/samplers/SampleResult.java
"// Used by GUI","//+ JMX file attributes",115,0.41509433962264153,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/ProxyControl.java
""/*     * Constructor for use during startup (intended for non-GUI use) @param name     * of summariser     */"","* @param listener",80,0.25263157894736843,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/samplers/BatchSampleSender.java
"// second, if the tag was a composite tag, // recursively parse its children.","if (tag instanceof CompositeTag) {",127,0.6938775510204082,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/FormCharSetFinder.java
"// So we know which button is selected","useBody.setActionCommand(RegexExtractor.USE_BODY);",192,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/components/org/apache/jmeter/extractor/gui/RegexExtractorGui.java
"// reset","if (tristateCheckBox!= null){",273,0.7,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/gui/util/TristateCheckBox.java
"// Skip report packages as implementation is incomplete // Skip report GUI as implementation is incomplete // No, not a work in progress ...","None",None,None,None
"// We just add placeholder text for file content","postedBody.append("<actual file content, not shown here>"); // $NON-NLS-1$",118,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java
"// If none of the arguments have a name specified, we // just send all the values as the post body","String postBody = null;",275,0.7107438016528925,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java
"// get to 'path' part of the URL, preserving schema, auth, host if // present","// find index of path start",173,0.9230769230769231,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/util/ConversionUtils.java
"// Check if we have found a content-length header //$NON-NLS-1$","String contentLengthHeaderValue = getRequestHeaderValue(headerString, "Content-Length"); //$NON-NLS-1$",126,0.8631578947368421,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/control/HttpMirrorThread.java
"// Note: if "Encoded?" is not selected, arg.getEncodedValue is equivalent to arg.getValue","if (haveContentEncoding) {",1031,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
"// We are displaying an AssertionResult","setupTabPaneForAssertionResult();",319,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/components/org/apache/jmeter/visualizers/SamplerResultTab.java
"//                ScriptRuntime.call(cx, fun, global, args, global);","if (retval instanceof Wrapper)",91,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/BSFJavaScriptEngine.java
""/*             * DecimalFormat adds the number to the end of the format if there             * are no formatting characters, so we need a way to prevent this             * from messing up the file name.             *             */"","if (myStart != COUNT_UNUSED) // Only try to format if there is a",180,0.5549738219895288,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/functions/org/apache/jmeter/functions/StringFromFile.java
"// Let StringEntity perform the encoding","StringEntity requestEntity = new StringEntity(postBody.toString(), contentEncoding);",1038,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
""/* * No point doing this on a per-connection basis, as there is currently no way to configure it. * So we leave it to the defaults set up in the SSL Context * */"","//          HttpsURLConnection secureConn = (HttpsURLConnection) conn;",150,0.7475728155339806,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/JsseSSLManager.java
"// Look for special Response Length header //$NON-NLS-1$","String responseStatusValue = getRequestHeaderValue(headerString, "X-ResponseStatus"); //$NON-NLS-1$",90,0.8470588235294118,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/control/HttpMirrorThread.java
""/* The next line looks odd, but proxied HTTP requests look like:         * GET http://www.apache.org/foundation/ HTTP/1.1         * i.e. url starts with ""http:"", not ""/""         * whereas HTTPS proxy requests look like:         * CONNECT www.google.co.uk:443 HTTP/1.1         * followed by         * GET /?gws_rd=cr HTTP/1.1         */"","* i.e. url starts with "http:", not "/"",176,0.3581081081081081,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java
"// Set the content type","connection.setRequestProperty(",178,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/PostWriter.java
"// Find the page encoding and possibly encodings for forms in the page // in the response from the web server","String pageEncoding = addPageEncoding(result);",228,0.7891156462585034,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/Proxy.java
"// saved copy of first line for error reports","public HttpRequestHdr() {",88,0.7628865979381443,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/HttpRequestHdr.java
"// Add the parameters","PropertyIterator args = getArguments().iterator();",1049,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
"// Use the default encoding for urls","urlContentEncoding = EncoderCache.URL_ARGUMENT_ENCODING;",1054,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java
""/*         * Reset Locale if necessary so other locales are properly handled         */"","if (def != null) {",385,0.9482758620689655,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/JMeterUtils.java
