search_string,predict_under_code,line_no,similarity,filepath
""/*	Methods for interacting with Parser */"","private JJTParserState get_jjtree() {",980,0.972972972972973,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Interpreter.java
"// UCS-2 with a byte-order marker. // 0xfe 0xff: UCS-2, big-endian (12)","encoding = ENCODING_UCS_2_12;",3398,0.651685393258427,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/com/microstar/xml/XmlParser.java
"//{{{ RolloverButton constructor","/**",49,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/RolloverButton.java
"//{{{ FloatAction class","static class FloatAction extends EditAction",599,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"//{{{ ToggleAction class","static class ToggleAction extends EditAction",565,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"// pops a block from the stack","Label l = stack;",978,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/objectweb/asm/CodeWriter.java
"//{{{ StyleRenderer class","static class StyleRenderer extends JLabel",245,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/options/SyntaxHiliteOptionPane.java
"//{{{ getScreenLineEndOffset() method","/**",936,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ ToggleAction constructor","ToggleAction(String name)",570,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"//{{{ literalBeanShellReplace() method","private static String literalBeanShellReplace(String found)",1278,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchAndReplace.java
"// squeltch security exception, filenotfoundexception","if ( Interpreter.DEBUG ) debug("Could not find rc file: "+e);",1003,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Interpreter.java
"// Save settings in case user kills the backgrounded // jEdit process","saveSettings();",2493,0.8627450980392157,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"//{{{ removeDockableWindow() method","/**",795,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"//{{{ ensure we don't have empty space at the bottom or top, etc","int max = displayManager.getScrollLineCount() - visibleLines",454,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"// Don't beep if the user presses some // key we don't know about unless a // prefix is active. Otherwise it will // beep when caps lock is pressed, etc.","if(currentBindings != bindings)",247,0.4025974025974026,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DefaultInputHandler.java
"// has body, else just for side effects","body =(SimpleNode)jjtGetChild(1);",59,0.810126582278481,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHWhileStatement.java
"// install user-selected packages","for(int i = 0; i < components.size(); i++)",43,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/installer/InstallThread.java
"//{{{ setMode() method","/**",1991,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Buffer.java
"//{{{ LineContext class","/**",778,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/TokenMarker.java
"// Make a tmp namespace to hold the original constructor args for // use in eval of the parameters node","NameSpace consArgsNameSpace =",857,0.782608695652174,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/ClassGeneratorUtil.java
"// Get the instance initializer block from the static This","BSHBlock instanceInitBlock;",955,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/ClassGeneratorUtil.java
""/* This protects against stupid people (like me)		 * doing stuff like buffer.setMode(jEdit.getMode(...)); */"","if(mode == null)",2013,0.5942028985507246,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Buffer.java
"//{{{ addEntry() method","/* private */ static void addEntry(Entry entry)",275,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/BufferHistory.java
"// Set the instance This reference on the instance","instanceThis = instanceNameSpace.getThis( interpreter );",970,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/ClassGeneratorUtil.java
"//{{{ markTokens() method","/**",2069,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Buffer.java
"//{{{ Indentation","//{{{ removeTrailingWhiteSpace() method",2137,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Buffer.java
"//{{{ getProperties() method","/**",487,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"//{{{ removeTrailingWhiteSpace() method","/**",2139,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Buffer.java
"// no whitespace","if (tail == 0) continue;",2171,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Buffer.java
"//{{{ getPosition() method","/**",53,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Marker.java
"//{{{ shiftIndentLeft() method","/**",2183,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Buffer.java
"//{{{ setIconPath() method","/**",94,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/GUIUtilities.java
"//{{{ shiftIndentRight() method","/**",2224,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Buffer.java
""/**    * Parse a conditional section.    * [63] conditionalSect ::= includeSect || ignoreSect    * [64] includeSect ::= '<![' %'INCLUDE' '[' (%markupdecl*)* ']]>'    * [65] ignoreSect ::= '<![' %'IGNORE' '[' ignoreSectContents* ']]>'    * [66] ignoreSectContents ::= ((SkipLit | Comment | PI) -(Char* ']]>'))    *                           | ('<![' ignoreSectContents* ']]>')    *                           | (Char - (']' | [<'""]))    *                           | ('<!' (Char - ('-' | '[')))    * *NOTE: the '<![' has already been read.    * *TODO: verify that I am handling ignoreSectContents right.    */"","*                           | (Char - (']' | [<'"]))",1489,0.11659192825112108,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/com/microstar/xml/XmlParser.java
"//{{{ getDockableTitle() method","/**",859,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"// Begin BeanShell Modification - super constructor args // null node, null callstack, ParseException knows where the error is.","super( message, null, null );",110,0.620253164556962,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/ParseException.java
"//{{{ removeLayoutComponent() method","public void removeLayoutComponent(Component comp)",6287,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ _getDirectoryEntry() method","/**",566,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/io/VFS.java
"//{{{ _listDirectory() method","/**",502,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/io/VFS.java
"// blank line","if (seg.count == 0) continue;",2157,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Buffer.java
"// computes the true beginning stack size of this successor block","l.beginStackSize = start + b.stackSize;",994,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/objectweb/asm/CodeWriter.java
"//{{{ addDockableWindow() method","/**",762,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"//{{{ toggleDockableWindow() method","/**",807,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"//{{{ getValueAt() method","public Object getValueAt(int row, int col)",287,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/options/BrowserColorsOptionPane.java
"//{{{ closeCurrentArea() method","/**",904,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"// SILLY: allow for anti-aliased characters' "fuzz"","if(wrapMargin != 0.0f)",54,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/DisplayTokenHandler.java
"//{{{ hideDockableWindow() method","/**",774,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"// the search works by starting the anchor (first character // of the pattern) at the initial offset. as long as the // anchor is far enough from the enough of the text for the // pattern to match, and until the pattern matches, we // compare the pattern to the text from the last character // to the first character in reverse order. where a character // in the pattern mismatches, we use the two heuristics // based on the mismatch character and its position in the // pattern to determine the furthest we can move the anchor // without missing any potential pattern matches.","SEARCH:",149,0.19157088122605365,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"// do some platforms throw exceptions if the file does not exist // when we ask for the canonical path?","String canonPath;",227,0.7737226277372263,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/io/FileVFS.java
"//{{{ isDockableWindowVisible() method","/**",874,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"//{{{ _canonPath() method","/**",486,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/io/VFS.java
"// No matter what happends... stops us from leaving buffer // in a bad state","finally",2009,0.8828828828828829,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ getDockableWindow() method","/**",820,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
""/*    * Ordinals for various reasons why an Error of this type can be thrown.    */"","* Lexical error occured.",7,0.9508196721311475,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/TokenMgrError.java
"//{{{ getViews() method","/**",2227,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"//{{{ DirectoryEntryCompare class","/**",871,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/io/VFS.java
""// last possible start position of a match with this pattern; // this is negative if the pattern is longer than the text // causing the search loop below to immediately fail //int last_anchor = reverseSearch //	? offset + pattern.length - 1 //	: length - pattern.length;"","char ch = 0;",137,0.3669064748201439,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"// position variable for pattern test position","int pos;",131,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
"//{{{ isDockableWindowDocked() method","/**",888,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"//{{{ getDefaultColorFor() method","/**",847,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/io/VFS.java
"// true number of bytes to be added (or removed) from this // instruction = (future number of padding bytes - current number // of padding byte) - previously over estimated variation = // = ((3 - newOffset%4) - (3 - u%4)) - u%4 // = (-newOffset%4 + u%4) - u%4 // = -(newOffset & 3)","newOffset = getNewOffset(allIndexes, allSizes, 0, u);",1375,0.3443223443223443,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/objectweb/asm/CodeWriter.java
"// access flags","int ACC_PUBLIC = 1;",39,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/objectweb/asm/Constants.java
"//    szptr = zptr;","m_szptr = new short[ 2 * n ];",459,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/installer/CBZip2OutputStream.java
"//{{{ addLayoutComponent() method","public void addLayoutComponent(String name, Component comp)",6272,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/JEditTextArea.java
"//{{{ getScreenLineCount() method","public final int getScreenLineCount(int line)",226,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/DisplayManager.java
"//{{{ getAllPluginEntries() method","/**",1372,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"//{{{ PluginOptions constructor","public PluginOptions(Frame frame)",36,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/options/PluginOptions.java
"// this makes HyperSearch much faster","request.run();",418,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/io/VFS.java
""/* When doing a 'save as', the path to save to (path)		 * will not be the same as the buffer's previous path		 * (buffer.getPath()). In that case, we want to create		 * a backup of the new path, even if the old path was		 * backed up as well (BACKED_UP property set) */"","if(!path.equals(buffer.getPath()))",446,0.3230769230769231,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/io/VFS.java
"//{{{ getWhat() method","/**",109,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/msg/BufferUpdate.java
"//{{{ getLeftDockingArea() method","public PanelWindowContainer getLeftDockingArea()",976,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"// initially zero, so that we always show the first message","long lastStatusTime = 0;",79,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/HyperSearchRequest.java
"//{{{ getTopDockingArea() method","public PanelWindowContainer getTopDockingArea()",970,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"//{{{ close() method","void close()",1222,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/View.java
"// 3 = loop again, 2 = loop ended, 1 = last pass, 0 = done","do {",1326,0.8865979381443299,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/objectweb/asm/CodeWriter.java
